seed,run_seed,step_idx,v,N1,N2,N3,N4,V4,S,parent_size,mu_depth,mu_v4,mu_mle
asym_branch,38,11,15,2,2,1,1,6,9,4,1.7142857143,2.0000000000,2.0202072359
asym_branch,38,12,16,2,3,0,1,6,34,4,1.8000000000,2.0000000000,1.9583417612
asym_branch,38,13,17,1,2,1,1,5,10,4,1.5714285714,1.8312368960,1.9583417612
asym_branch,38,14,18,2,2,1,1,6,9,3,1.7142857143,2.0000000000,2.0202072359
asym_branch,38,15,19,2,1,1,2,6,8,4,1.6666666667,2.0000000000,2.1338144785
asym_branch,38,16,20,2,1,1,2,6,8,4,1.7500000000,2.0000000000,2.1338144785
asym_branch,38,17,21,1,2,1,1,5,10,4,1.6666666667,1.8312368960,1.9583417612
asym_branch,38,18,22,3,2,0,1,6,24,4,1.8888888889,2.0000000000,1.8924299483
asym_branch,38,19,23,2,2,0,2,6,33,4,1.7500000000,2.0000000000,2.0785553499
asym_branch,38,20,24,2,2,1,1,6,9,4,1.8000000000,2.0000000000,2.0202072359
asym_branch,38,21,25,2,4,1,1,8,27,4,2.0000000000,2.2824720047,2.2364152990
asym_branch,38,22,26,2,2,1,2,7,17,4,1.9000000000,2.1488813703,2.2364152990
asym_branch,38,23,27,1,2,1,1,5,10,3,1.6666666667,1.8312368960,1.9583417612
asym_branch,38,24,28,2,2,2,2,8,1,4,2.0909090909,2.2824720047,2.3742806333
asym_branch,38,25,29,2,3,2,1,8,2,4,2.0000000000,2.2824720047,2.2842970862
asym_branch,39,1,5,1,2,1,0,4,2,4,1.3333333333,1.6354633478,1.6627514257
asym_branch,39,2,6,1,2,1,0,4,2,3,1.3333333333,1.6354633478,1.6627514257
asym_branch,39,3,7,1,1,0,0,2,9,1,1.0000000000,1.1041475573,1.0618691594
asym_branch,39,4,8,2,1,0,0,3,8,3,1.5000000000,1.4006773518,1.2220970831
asym_branch,39,5,9,1,2,1,0,4,2,1,1.3333333333,1.6354633478,1.6627514257
asym_branch,39,6,10,3,1,0,1,5,15,4,1.7500000000,1.8312368960,1.7456210551
asym_branch,39,7,11,2,1,0,2,5,24,4,1.5000000000,1.8312368960,1.9583417612
asym_branch,39,8,12,1,2,1,0,4,2,4,1.4000000000,1.6354633478,1.6627514257
asym_branch,39,9,13,2,1,1,2,6,8,4,1.5000000000,2.0000000000,2.1338144785
asym_branch,39,10,14,2,2,1,1,6,9,4,1.5714285714,2.0000000000,2.0202072359
asym_branch,39,11,15,1,2,1,0,4,2,4,1.4000000000,1.6354633478,1.6627514257
asym_branch,39,12,16,2,2,1,1,6,9,4,1.5714285714,2.0000000000,2.0202072359
asym_branch,39,13,17,2,2,0,0,4,17,4,1.7500000000,1.6354633478,1.4702785181
asym_branch,39,14,18,3,3,0,0,6,25,4,2.0000000000,2.0000000000,1.7456210551
asym_branch,39,15,19,2,2,0,2,6,33,4,1.6666666667,2.0000000000,2.0785553499
asym_branch,39,16,20,3,2,0,1,6,24,4,1.8333333333,2.0000000000,1.8924299483
asym_branch,39,17,21,3,2,0,1,6,24,4,1.8333333333,2.0000000000,1.8924299483
asym_branch,39,18,22,2,1,1,2,6,8,4,1.5000000000,2.0000000000,2.1338144785
asym_branch,39,19,23,2,3,1,2,8,26,4,1.8750000000,2.2824720047,2.3301921157
asym_branch,39,20,24,2,3,2,2,9,10,4,2.1428571429,2.4039086666,2.4576417859
asym_branch,39,21,25,2,2,1,2,7,17,4,1.6250000000,2.1488813703,2.2364152990
asym_branch,39,22,26,2,3,2,1,8,2,3,1.8750000000,2.2824720047,2.2842970862
asym_branch,39,23,27,2,2,1,2,7,17,4,1.6250000000,2.1488813703,2.2364152990
asym_branch,39,24,28,2,2,2,2,8,1,4,1.8888888889,2.2824720047,2.3742806333
asym_branch,39,25,29,2,3,2,1,8,2,4,1.8888888889,2.2824720047,2.2842970862
asym_branch,40,1,5,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,40,2,6,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,40,3,7,1,2,1,0,4,2,3,1.3333333333,1.6354633478,1.6627514257
asym_branch,40,4,8,3,0,0,1,4,6,4,1.7500000000,1.6354633478,1.5716813449
asym_branch,40,5,9,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,40,6,10,1,3,0,0,4,27,3,1.6000000000,1.6354633478,1.5716813449
asym_branch,40,7,11,1,3,0,0,4,27,4,1.6000000000,1.6354633478,1.5716813449
asym_branch,40,8,12,2,0,1,3,6,7,4,1.6666666667,2.0000000000,2.2364152990
asym_branch,40,9,13,1,3,0,0,4,27,3,1.6000000000,1.6354633478,1.5716813449
asym_branch,40,10,14,1,2,0,1,4,26,4,1.5714285714,1.6354633478,1.7456210551
asym_branch,40,11,15,2,0,1,3,6,7,4,1.6666666667,2.0000000000,2.2364152990
asym_branch,40,12,16,2,0,1,3,6,7,4,1.6666666667,2.0000000000,2.2364152990
asym_branch,40,13,17,1,2,0,1,4,26,4,1.5714285714,1.6354633478,1.7456210551
asym_branch,40,14,18,1,2,0,1,4,26,4,1.5714285714,1.6354633478,1.7456210551
asym_branch,40,15,19,1,2,0,1,4,26,3,1.5714285714,1.6354633478,1.7456210551
asym_branch,40,16,20,2,1,0,2,5,24,4,1.6250000000,1.8312368960,1.9583417612
asym_branch,40,17,21,3,3,1,0,7,9,4,1.8888888889,2.1488813703,1.9583417612
asym_branch,40,18,22,1,2,1,0,4,2,3,1.5555555556,1.6354633478,1.6627514257
asym_branch,40,19,23,2,2,0,0,4,17,4,1.7142857143,1.6354633478,1.4702785181
asym_branch,40,20,24,2,2,1,0,5,1,4,1.6666666667,1.8312368960,1.7456210551
asym_branch,40,21,25,2,2,1,1,6,9,4,1.7500000000,2.0000000000,2.0202072359
asym_branch,40,22,26,2,1,1,2,6,8,4,1.7000000000,2.0000000000,2.1338144785
asym_branch,40,23,27,2,2,1,1,6,9,4,1.7272727273,2.0000000000,2.0202072359
asym_branch,40,24,28,2,2,2,2,8,1,4,1.9000000000,2.2824720047,2.3742806333
asym_branch,40,25,29,1,2,1,1,5,10,4,1.6363636364,1.8312368960,1.9583417612
asym_branch,41,1,5,1,2,1,0,4,2,4,1.3333333333,1.6354633478,1.6627514257
asym_branch,41,2,6,1,2,1,0,4,2,3,1.3333333333,1.6354633478,1.6627514257
asym_branch,41,3,7,2,1,0,0,3,8,2,1.5000000000,1.4006773518,1.2220970831
asym_branch,41,4,8,1,2,1,0,4,2,3,1.3333333333,1.6354633478,1.6627514257
asym_branch,41,5,9,2,2,0,0,4,17,3,1.7500000000,1.6354633478,1.4702785181
asym_branch,41,6,10,2,1,0,2,5,24,4,1.5000000000,1.8312368960,1.9583417612
asym_branch,41,7,11,1,2,1,0,4,2,3,1.4000000000,1.6354633478,1.6627514257
asym_branch,41,8,12,2,1,0,2,5,24,4,1.5000000000,1.8312368960,1.9583417612
asym_branch,41,9,13,2,1,1,2,6,8,4,1.5000000000,2.0000000000,2.1338144785
asym_branch,41,10,14,2,3,1,1,7,18,4,1.7142857143,2.1488813703,2.1338144785
asym_branch,41,11,15,2,2,0,1,5,25,4,1.6000000000,1.8312368960,1.8218071621
asym_branch,41,12,16,2,3,1,1,7,18,4,1.7142857143,2.1488813703,2.1338144785
asym_branch,41,13,17,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,41,14,18,1,2,1,0,4,2,4,1.3333333333,1.6354633478,1.6627514257
asym_branch,41,15,19,2,3,0,1,6,34,3,2.0000000000,2.0000000000,1.9583417612
asym_branch,41,16,20,2,2,2,2,8,1,4,1.8750000000,2.2824720047,2.3742806333
asym_branch,41,17,21,2,2,1,0,5,1,4,1.6666666667,1.8312368960,1.7456210551
asym_branch,41,18,22,2,2,2,2,8,1,3,1.8750000000,2.2824720047,2.3742806333
asym_branch,41,19,23,3,1,1,3,8,15,4,1.8750000000,2.2824720047,2.3742806333
asym_branch,41,20,24,1,3,1,1,6,19,4,1.7777777778,2.0000000000,2.0785553499
asym_branch,41,21,25,2,2,2,2,8,1,4,1.8750000000,2.2824720047,2.3742806333
asym_branch,41,22,26,3,1,1,3,8,15,4,1.8750000000,2.2824720047,2.3742806333
asym_branch,41,23,27,2,3,1,1,7,18,4,1.8888888889,2.1488813703,2.1338144785
asym_branch,41,24,28,2,2,0,3,7,41,4,1.9000000000,2.1488813703,2.2842970862
asym_branch,41,25,29,1,3,1,1,6,19,4,1.7777777778,2.0000000000,2.0785553499
asym_branch,42,1,5,1,2,1,0,4,2,3,1.3333333333,1.6354633478,1.6627514257
asym_branch,42,2,6,1,1,0,0,2,9,2,1.0000000000,1.1041475573,1.0618691594
asym_branch,42,3,7,2,1,0,0,3,8,3,1.5000000000,1.4006773518,1.2220970831
asym_branch,42,4,8,2,1,0,0,3,8,2,1.5000000000,1.4006773518,1.2220970831
asym_branch,42,5,9,1,2,1,0,4,2,3,1.3333333333,1.6354633478,1.6627514257
asym_branch,42,6,10,3,2,0,0,5,16,4,2.0000000000,1.8312368960,1.5716813449
asym_branch,42,7,11,0,0,0,0,0,1,0,0.0000000000,0.0000000000,0.0000000000
asym_branch,42,8,12,3,2,0,0,5,16,4,2.0000000000,1.8312368960,1.5716813449
asym_branch,42,9,13,3,2,0,0,5,16,4,2.0000000000,1.8312368960,1.5716813449
asym_branch,42,10,14,2,1,0,2,5,24,3,1.5000000000,1.8312368960,1.9583417612
asym_branch,42,11,15,2,2,1,2,7,17,4,2.0000000000,2.1488813703,2.2364152990
asym_branch,42,12,16,2,2,1,2,7,17,3,2.0000000000,2.1488813703,2.2364152990
asym_branch,42,13,17,2,2,1,0,5,1,3,1.6000000000,1.8312368960,1.7456210551
asym_branch,42,14,18,3,4,0,1,8,42,4,2.1666666667,2.2824720047,2.1338144785
asym_branch,42,15,19,2,2,0,2,6,33,4,2.0000000000,2.0000000000,2.0785553499
asym_branch,42,16,20,2,1,0,2,5,24,4,1.5000000000,1.8312368960,1.9583417612
asym_branch,42,17,21,2,2,0,2,6,33,4,2.0000000000,2.0000000000,2.0785553499
asym_branch,42,18,22,3,5,2,0,10,11,4,2.7142857143,2.5154334638,2.3301921157
asym_branch,42,19,23,3,2,1,2,8,16,4,2.3333333333,2.2824720047,2.2842970862
asym_branch,42,20,24,2,2,0,2,6,33,3,2.0000000000,2.0000000000,2.0785553499
asym_branch,42,21,25,1,2,1,0,4,2,4,1.4000000000,1.6354633478,1.6627514257
asym_branch,42,22,26,2,4,1,1,8,27,4,2.2857142857,2.2824720047,2.2364152990
asym_branch,42,23,27,1,3,2,1,7,3,4,2.1428571429,2.1488813703,2.2364152990
asym_branch,42,24,28,1,3,2,1,7,3,4,2.1428571429,2.1488813703,2.2364152990
asym_branch,42,25,29,3,2,0,2,7,32,3,2.1428571429,2.1488813703,2.1338144785
asym_branch,43,1,5,0,0,0,0,0,1,0,0.0000000000,0.0000000000,0.0000000000
asym_branch,43,2,6,2,1,0,0,3,8,3,1.5000000000,1.4006773518,1.2220970831
asym_branch,43,3,7,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,43,4,8,1,2,1,0,4,2,4,1.3333333333,1.6354633478,1.6627514257
asym_branch,43,5,9,2,2,1,0,5,1,4,1.6666666667,1.8312368960,1.7456210551
asym_branch,43,6,10,2,1,1,2,6,8,3,1.7500000000,2.0000000000,2.1338144785
asym_branch,43,7,11,2,2,1,0,5,1,4,1.8000000000,1.8312368960,1.7456210551
asym_branch,43,8,12,2,2,1,0,5,1,4,1.6666666667,1.8312368960,1.7456210551
asym_branch,43,9,13,2,1,1,2,6,8,4,1.7500000000,2.0000000000,2.1338144785
asym_branch,43,10,14,1,2,1,1,5,10,3,1.6000000000,1.8312368960,1.9583417612
asym_branch,43,11,15,2,2,1,1,6,9,4,2.0000000000,2.0000000000,2.0202072359
asym_branch,43,12,16,1,2,1,1,5,10,2,1.6000000000,1.8312368960,1.9583417612
asym_branch,43,13,17,1,1,0,0,2,9,2,1.0000000000,1.1041475573,1.0618691594
asym_branch,43,14,18,2,2,1,1,6,9,4,1.8000000000,2.0000000000,2.0202072359
asym_branch,43,15,19,2,3,1,1,7,18,3,2.1428571429,2.1488813703,2.1338144785
asym_branch,43,16,20,2,1,1,2,6,8,4,1.7500000000,2.0000000000,2.1338144785
asym_branch,43,17,21,3,2,1,2,8,16,4,2.3333333333,2.2824720047,2.2842970862
asym_branch,43,18,22,2,2,1,0,5,1,4,1.8000000000,1.8312368960,1.7456210551
asym_branch,43,19,23,1,3,2,1,7,3,3,2.1428571429,2.1488813703,2.2364152990
asym_branch,43,20,24,3,2,1,1,7,8,4,2.0000000000,2.1488813703,2.0785553499
asym_branch,43,21,25,1,3,2,1,7,3,4,2.1428571429,2.1488813703,2.2364152990
asym_branch,43,22,26,1,2,1,1,5,10,3,1.6000000000,1.8312368960,1.9583417612
asym_branch,43,23,27,3,3,1,2,9,25,4,2.4285714286,2.4039086666,2.3742806333
asym_branch,43,24,28,3,2,1,1,7,8,4,2.1666666667,2.1488813703,2.0785553499
asym_branch,43,25,29,3,5,0,0,8,43,4,2.5714285714,2.2824720047,2.0202072359
asym_branch,44,1,5,1,2,1,0,4,2,1,1.3333333333,1.6354633478,1.6627514257
asym_branch,44,2,6,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,44,3,7,1,1,0,0,2,9,1,1.0000000000,1.1041475573,1.0618691594
asym_branch,44,4,8,1,1,0,0,2,9,2,1.0000000000,1.1041475573,1.0618691594
asym_branch,44,5,9,2,1,0,0,3,8,3,1.5000000000,1.4006773518,1.2220970831
asym_branch,44,6,10,1,1,0,0,2,9,2,1.0000000000,1.1041475573,1.0618691594
asym_branch,44,7,11,4,1,0,1,6,14,4,2.0000000000,2.0000000000,1.8218071621
asym_branch,44,8,12,2,4,1,0,7,19,4,2.0000000000,2.1488813703,2.0202072359
asym_branch,44,9,13,1,4,1,0,6,20,4,1.8000000000,2.0000000000,1.9583417612
asym_branch,44,10,14,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,44,11,15,2,1,1,4,8,24,3,2.0000000000,2.2824720047,2.4971694443
asym_branch,44,12,16,2,1,1,4,8,24,4,2.0000000000,2.2824720047,2.4971694443
asym_branch,44,13,17,3,1,0,1,5,15,4,1.7500000000,1.8312368960,1.7456210551
asym_branch,44,14,18,2,1,0,2,5,24,4,1.5000000000,1.8312368960,1.9583417612
asym_branch,44,15,19,2,3,1,1,7,18,4,2.1428571429,2.1488813703,2.1338144785
asym_branch,44,16,20,3,2,1,1,7,8,4,2.1428571429,2.1488813703,2.0785553499
asym_branch,44,17,21,2,2,1,3,8,25,4,2.2500000000,2.2824720047,2.4167185680
asym_branch,44,18,22,4,3,1,1,9,16,4,2.4000000000,2.4039086666,2.2364152990
asym_branch,44,19,23,2,3,2,1,8,2,4,2.3333333333,2.2824720047,2.2842970862
asym_branch,44,20,24,2,3,2,1,8,2,3,2.2500000000,2.2824720047,2.2842970862
asym_branch,44,21,25,1,2,1,1,5,10,4,1.8571428571,1.8312368960,1.9583417612
asym_branch,44,22,26,3,3,2,1,9,1,3,2.3333333333,2.4039086666,2.3301921157
asym_branch,44,23,27,1,2,1,1,5,10,2,1.8571428571,1.8312368960,1.9583417612
asym_branch,44,24,28,2,2,1,3,8,25,4,2.2500000000,2.2824720047,2.4167185680
asym_branch,44,25,29,2,3,1,2,8,26,4,2.3333333333,2.2824720047,2.3301921157
asym_branch,45,1,5,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,45,2,6,1,2,1,0,4,2,3,1.3333333333,1.6354633478,1.6627514257
asym_branch,45,3,7,1,1,0,0,2,9,2,1.0000000000,1.1041475573,1.0618691594
asym_branch,45,4,8,2,1,0,0,3,8,3,1.5000000000,1.4006773518,1.2220970831
asym_branch,45,5,9,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,45,6,10,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,45,7,11,2,1,0,2,5,24,4,1.5000000000,1.8312368960,1.9583417612
asym_branch,45,8,12,2,1,0,2,5,24,4,1.5000000000,1.8312368960,1.9583417612
asym_branch,45,9,13,2,2,0,1,5,25,3,1.6000000000,1.8312368960,1.8218071621
asym_branch,45,10,14,3,2,0,1,6,24,4,1.8333333333,2.0000000000,1.8924299483
asym_branch,45,11,15,2,2,1,1,6,9,4,1.6666666667,2.0000000000,2.0202072359
asym_branch,45,12,16,3,2,0,1,6,24,4,1.8333333333,2.0000000000,1.8924299483
asym_branch,45,13,17,3,1,0,1,5,15,4,1.7500000000,1.8312368960,1.7456210551
asym_branch,45,14,18,3,2,0,1,6,24,4,1.8333333333,2.0000000000,1.8924299483
asym_branch,45,15,19,2,2,1,1,6,9,4,1.6666666667,2.0000000000,2.0202072359
asym_branch,45,16,20,1,2,1,0,4,2,3,1.4000000000,1.6354633478,1.6627514257
asym_branch,45,17,21,2,2,0,1,5,25,4,1.6000000000,1.8312368960,1.8218071621
asym_branch,45,18,22,2,3,1,2,8,26,3,1.8571428571,2.2824720047,2.3301921157
asym_branch,45,19,23,2,3,1,2,8,26,4,2.0000000000,2.2824720047,2.3301921157
asym_branch,45,20,24,4,1,0,2,7,22,4,2.1428571429,2.1488813703,2.0785553499
asym_branch,45,21,25,3,3,2,1,9,1,4,2.1428571429,2.4039086666,2.3301921157
asym_branch,45,22,26,2,3,2,2,9,10,4,2.1111111111,2.4039086666,2.4576417859
asym_branch,45,23,27,3,3,2,1,9,1,4,2.1428571429,2.4039086666,2.3301921157
asym_branch,45,24,28,2,3,1,2,8,26,4,2.0000000000,2.2824720047,2.3301921157
asym_branch,45,25,29,2,3,1,1,7,18,4,2.1250000000,2.1488813703,2.1338144785
asym_branch,46,1,5,2,1,0,0,3,8,2,1.5000000000,1.4006773518,1.2220970831
asym_branch,46,2,6,1,1,0,0,2,9,2,1.0000000000,1.1041475573,1.0618691594
asym_branch,46,3,7,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,46,4,8,1,2,1,0,4,2,4,1.3333333333,1.6354633478,1.6627514257
asym_branch,46,5,9,2,1,0,2,5,24,4,1.5000000000,1.8312368960,1.9583417612
asym_branch,46,6,10,2,1,0,2,5,24,4,1.5000000000,1.8312368960,1.9583417612
asym_branch,46,7,11,1,2,1,0,4,2,4,1.4000000000,1.6354633478,1.6627514257
asym_branch,46,8,12,3,1,0,1,5,15,4,1.6666666667,1.8312368960,1.7456210551
asym_branch,46,9,13,2,2,1,0,5,1,4,1.6000000000,1.8312368960,1.7456210551
asym_branch,46,10,14,2,4,0,1,7,43,4,1.8571428571,2.1488813703,2.0785553499
asym_branch,46,11,15,1,3,1,0,5,11,4,1.5714285714,1.8312368960,1.8218071621
asym_branch,46,12,16,2,4,0,1,7,43,4,1.8571428571,2.1488813703,2.0785553499
asym_branch,46,13,17,2,4,0,1,7,43,4,1.8571428571,2.1488813703,2.0785553499
asym_branch,46,14,18,1,3,1,0,5,11,4,1.5714285714,1.8312368960,1.8218071621
asym_branch,46,15,19,1,3,1,0,5,11,4,1.5714285714,1.8312368960,1.8218071621
asym_branch,46,16,20,2,2,1,2,7,17,3,1.6666666667,2.1488813703,2.2364152990
asym_branch,46,17,21,2,2,1,1,6,9,4,1.7142857143,2.0000000000,2.0202072359
asym_branch,46,18,22,1,3,1,0,5,11,3,1.5714285714,1.8312368960,1.8218071621
asym_branch,46,19,23,2,1,1,2,6,8,4,1.6666666667,2.0000000000,2.1338144785
asym_branch,46,20,24,2,3,1,0,6,10,3,1.7142857143,2.0000000000,1.8924299483
asym_branch,46,21,25,2,2,1,2,7,17,3,1.6666666667,2.1488813703,2.2364152990
asym_branch,46,22,26,3,2,1,1,7,8,4,2.1250000000,2.1488813703,2.0785553499
asym_branch,46,23,27,3,1,0,2,6,23,4,2.0000000000,2.0000000000,2.0202072359
asym_branch,46,24,28,3,3,0,0,6,25,4,2.1111111111,2.0000000000,1.7456210551
asym_branch,46,25,29,1,3,1,0,5,11,4,1.5714285714,1.8312368960,1.8218071621
asym_branch,47,1,5,1,2,1,0,4,2,3,1.3333333333,1.6354633478,1.6627514257
asym_branch,47,2,6,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,47,3,7,1,2,1,0,4,2,3,1.3333333333,1.6354633478,1.6627514257
asym_branch,47,4,8,3,0,0,1,4,6,4,1.7500000000,1.6354633478,1.5716813449
asym_branch,47,5,9,1,3,0,0,4,27,4,1.6000000000,1.6354633478,1.5716813449
asym_branch,47,6,10,1,3,0,0,4,27,4,1.6000000000,1.6354633478,1.5716813449
asym_branch,47,7,11,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,47,8,12,1,3,0,0,4,27,4,1.6000000000,1.6354633478,1.5716813449
asym_branch,47,9,13,2,0,1,3,6,7,3,1.6666666667,2.0000000000,2.2364152990
asym_branch,47,10,14,2,2,0,1,5,25,4,1.7142857143,1.8312368960,1.8218071621
asym_branch,47,11,15,3,0,1,3,7,6,4,1.8333333333,2.1488813703,2.2842970862
asym_branch,47,12,16,1,3,0,1,5,35,3,1.7142857143,1.8312368960,1.8924299483
asym_branch,47,13,17,1,3,0,1,5,35,4,1.7142857143,1.8312368960,1.8924299483
asym_branch,47,14,18,2,3,0,0,5,26,4,1.8571428571,1.8312368960,1.6627514257
asym_branch,47,15,19,1,3,0,1,5,35,4,1.7142857143,1.8312368960,1.8924299483
asym_branch,47,16,20,3,2,0,0,5,16,4,1.8571428571,1.8312368960,1.5716813449
asym_branch,47,17,21,3,0,1,3,7,6,4,1.8750000000,2.1488813703,2.2842970862
asym_branch,47,18,22,1,3,0,1,5,35,4,1.7142857143,1.8312368960,1.8924299483
asym_branch,47,19,23,2,3,0,0,5,26,4,1.8888888889,1.8312368960,1.6627514257
asym_branch,47,20,24,2,2,1,2,7,17,4,2.0000000000,2.1488813703,2.2364152990
asym_branch,47,21,25,1,3,0,1,5,35,4,1.7777777778,1.8312368960,1.8924299483
asym_branch,47,22,26,2,2,1,2,7,17,4,2.0000000000,2.1488813703,2.2364152990
asym_branch,47,23,27,1,2,0,1,4,26,4,1.5714285714,1.6354633478,1.7456210551
asym_branch,47,24,28,2,2,1,1,6,9,4,2.0000000000,2.0000000000,2.0202072359
asym_branch,47,25,29,2,3,0,2,7,42,4,2.0000000000,2.1488813703,2.1863367321
asym_branch,48,1,5,1,2,1,0,4,2,3,1.3333333333,1.6354633478,1.6627514257
asym_branch,48,2,6,1,1,0,0,2,9,2,1.0000000000,1.1041475573,1.0618691594
asym_branch,48,3,7,1,1,0,0,2,9,2,1.0000000000,1.1041475573,1.0618691594
asym_branch,48,4,8,0,0,0,0,0,1,0,0.0000000000,0.0000000000,0.0000000000
asym_branch,48,5,9,2,2,1,0,5,1,2,1.6666666667,1.8312368960,1.7456210551
asym_branch,48,6,10,1,2,1,0,4,2,3,1.3333333333,1.6354633478,1.6627514257
asym_branch,48,7,11,2,1,1,2,6,8,3,1.7500000000,2.0000000000,2.1338144785
asym_branch,48,8,12,2,2,1,0,5,1,3,1.6666666667,1.8312368960,1.7456210551
asym_branch,48,9,13,2,2,1,0,5,1,3,1.8000000000,1.8312368960,1.7456210551
asym_branch,48,10,14,1,2,1,1,5,10,4,1.6000000000,1.8312368960,1.9583417612
asym_branch,48,11,15,2,1,1,2,6,8,2,1.7500000000,2.0000000000,2.1338144785
asym_branch,48,12,16,2,2,0,1,5,25,3,1.8000000000,1.8312368960,1.8218071621
asym_branch,48,13,17,3,2,0,1,6,24,4,2.0000000000,2.0000000000,1.8924299483
asym_branch,48,14,18,2,1,1,2,6,8,4,1.7500000000,2.0000000000,2.1338144785
asym_branch,48,15,19,2,2,2,2,8,1,3,2.1666666667,2.2824720047,2.3742806333
asym_branch,48,16,20,2,2,1,1,6,9,3,1.7500000000,2.0000000000,2.0202072359
asym_branch,48,17,21,2,2,2,2,8,1,3,2.1428571429,2.2824720047,2.3742806333
asym_branch,48,18,22,2,2,1,0,5,1,4,1.8000000000,1.8312368960,1.7456210551
asym_branch,48,19,23,1,2,2,2,7,2,4,2.0000000000,2.1488813703,2.3301921157
asym_branch,48,20,24,3,2,1,3,9,24,4,2.5000000000,2.4039086666,2.4576417859
asym_branch,48,21,25,2,2,2,2,8,1,4,2.1250000000,2.2824720047,2.3742806333
asym_branch,48,22,26,1,2,2,2,7,2,4,2.0000000000,2.1488813703,2.3301921157
asym_branch,48,23,27,2,2,2,2,8,1,3,2.1250000000,2.2824720047,2.3742806333
asym_branch,48,24,28,2,2,2,2,8,1,4,2.1111111111,2.2824720047,2.3742806333
asym_branch,48,25,29,2,3,2,2,9,10,4,2.2500000000,2.4039086666,2.4576417859
asym_branch,49,1,5,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,49,2,6,1,2,1,0,4,2,3,1.3333333333,1.6354633478,1.6627514257
asym_branch,49,3,7,1,1,0,0,2,9,1,1.0000000000,1.1041475573,1.0618691594
asym_branch,49,4,8,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,49,5,9,2,1,0,0,3,8,3,1.5000000000,1.4006773518,1.2220970831
asym_branch,49,6,10,2,1,0,0,3,8,2,1.5000000000,1.4006773518,1.2220970831
asym_branch,49,7,11,2,1,0,2,5,24,4,1.5000000000,1.8312368960,1.9583417612
asym_branch,49,8,12,2,1,0,2,5,24,4,1.5000000000,1.8312368960,1.9583417612
asym_branch,49,9,13,2,2,0,1,5,25,3,1.6000000000,1.8312368960,1.8218071621
asym_branch,49,10,14,1,2,1,0,4,2,3,1.4000000000,1.6354633478,1.6627514257
asym_branch,49,11,15,3,0,0,1,4,6,4,1.7500000000,1.6354633478,1.5716813449
asym_branch,49,12,16,2,3,0,0,5,26,4,1.8000000000,1.8312368960,1.6627514257
asym_branch,49,13,17,2,2,1,0,5,1,3,1.6000000000,1.8312368960,1.7456210551
asym_branch,49,14,18,3,0,0,1,4,6,3,1.7500000000,1.6354633478,1.5716813449
asym_branch,49,15,19,2,1,0,2,5,24,2,1.5000000000,1.8312368960,1.9583417612
asym_branch,49,16,20,3,4,2,0,9,2,4,2.5000000000,2.4039086666,2.2364152990
asym_branch,49,17,21,2,3,1,1,7,18,4,1.8333333333,2.1488813703,2.1338144785
asym_branch,49,18,22,2,2,1,3,8,25,4,1.8571428571,2.2824720047,2.4167185680
asym_branch,49,19,23,3,2,0,0,5,16,3,1.8000000000,1.8312368960,1.5716813449
asym_branch,49,20,24,3,3,1,1,8,17,4,2.0000000000,2.2824720047,2.1863367321
asym_branch,49,21,25,2,3,1,0,6,10,3,2.0000000000,2.0000000000,1.8924299483
asym_branch,49,22,26,3,2,1,3,9,24,4,2.3333333333,2.4039086666,2.4576417859
asym_branch,49,23,27,3,1,1,3,8,15,4,2.1666666667,2.2824720047,2.3742806333
asym_branch,49,24,28,2,4,1,1,8,27,4,2.1428571429,2.2824720047,2.2364152990
asym_branch,49,25,29,2,3,2,1,8,2,3,2.3750000000,2.2824720047,2.2842970862
asym_branch,50,1,5,1,2,1,0,4,2,2,1.3333333333,1.6354633478,1.6627514257
asym_branch,50,2,6,0,0,0,0,0,1,0,0.0000000000,0.0000000000,0.0000000000
asym_branch,50,3,7,2,2,1,0,5,1,3,1.6666666667,1.8312368960,1.7456210551
asym_branch,50,4,8,2,1,1,2,6,8,4,1.7500000000,2.0000000000,2.1338144785
asym_branch,50,5,9,2,1,1,2,6,8,2,1.7500000000,2.0000000000,2.1338144785
asym_branch,50,6,10,1,2,1,1,5,10,4,1.6000000000,1.8312368960,1.9583417612
