mode,family_semantics,severity,threshold_fraction,support_width,samples,mean_weighted_native_overlap,mean_induced_certificate_correlation,certification_rescue_rate,primary_signal_semantics,guardrail_semantics,anchoring_status,support_overlap,frontier_overlap,orientation_overlap,ledger_overlap,causal_past_overlap,bdg_kernel_overlap,firewall_overlap,orientation_link_overlap,orientation_link_bin,support_frontier_overlap,support_frontier_bin,orientation_link_count_proxy,old_orientation_triplet_diff,orientation_surface_status,orientation_surface_adjusted_rescue_rate,orientation_specific_sensitivity_proxy,ledger_specific_sensitivity_proxy
selector_stress,at_least_k,0.0,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4906103713315265,medium,1.0,high,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8025951907955378,high,1.0,high,3,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6278594017725738,medium,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.42902941946382533,medium,0.6,medium,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6553280868440096,medium,1.0,high,3,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47585392730473397,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8148510803495375,high,1.0,high,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.0,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7139123339062863,high,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8203689017118011,high,1.0,high,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.5042662724280319,medium,0.333333,low,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,0.25,3,476,0.423733,0.423733,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.619029,0.461096,0.450049,0.48298,0.15060259179040222,low,0.333333,low,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,0.25,4,440,0.420024,0.420024,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.614318,0.457361,0.44056,0.464683,0.35654167998446706,medium,0.333333,low,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5300301175478715,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.7441672359366851,high,0.333333,low,3,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.3017680594544473,low,0.5,medium,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,0.5,4,440,0.508639,0.508639,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.436364,0.436364,0.436364,0.678448,0.543352,0.524495,0.524466,0.593611904736228,medium,0.436364,medium,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8349438401758998,high,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24878043653253473,low,1.0,high,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7861442057698145,high,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.7468835898285132,high,0.6,medium,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6181359802442596,medium,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22373665428025005,low,1.0,high,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8454516981022167,high,1.0,high,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.25,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5345432332278077,medium,1.0,high,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33272015570452096,low,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.3119228511276161,low,0.333333,low,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,0.25,3,476,0.423733,0.423733,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.619029,0.461096,0.450049,0.48298,0.6735062590689406,high,0.333333,low,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,0.25,4,440,0.420024,0.420024,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.614318,0.457361,0.44056,0.464683,0.626153374711473,medium,0.333333,low,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7223900677123761,high,1.0,high,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.783482705247628,high,0.333333,low,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.35616425113595596,medium,0.5,medium,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,0.5,4,440,0.508639,0.508639,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.436364,0.436364,0.436364,0.678448,0.543352,0.524495,0.524466,0.5987125472217698,medium,0.436364,medium,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3776156906697456,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7680492560517113,high,1.0,high,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23860948289951434,low,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.8226452328104052,high,0.6,medium,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7593448109067484,high,1.0,high,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7070399382576201,high,1.0,high,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34216877169712046,medium,1.0,high,3,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.5,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7074496103919868,high,1.0,high,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4489909344937185,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.6398388496758426,medium,0.333333,low,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,0.25,3,476,0.423733,0.423733,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.619029,0.461096,0.450049,0.48298,0.6619088188818657,medium,0.333333,low,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,0.25,4,440,0.420024,0.420024,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.614318,0.457361,0.44056,0.464683,0.45014546430603675,medium,0.333333,low,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.406080997158875,medium,1.0,high,3,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.21514039141097324,low,0.333333,low,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.1655809861756043,low,0.5,medium,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,0.5,4,440,0.508639,0.508639,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.436364,0.436364,0.436364,0.678448,0.543352,0.524495,0.524466,0.8001048778285544,high,0.436364,medium,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.659898032151227,medium,1.0,high,3,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.692890982485304,high,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23474758225896333,low,1.0,high,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.349887029821867,medium,0.6,medium,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6084967018873686,medium,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8025438676118503,high,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8082455790331663,high,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,0.75,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3612211381278152,medium,1.0,high,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15091668231931327,low,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.7556530473499401,high,0.333333,low,3,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,0.25,3,476,0.423733,0.423733,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.619029,0.461096,0.450049,0.48298,0.8073979190348772,high,0.333333,low,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,0.25,4,440,0.420024,0.420024,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.614318,0.457361,0.44056,0.464683,0.4465964397824239,medium,0.333333,low,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8367376213723147,high,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.4768799070491444,medium,0.333333,low,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.29997021834957627,low,0.5,medium,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,0.5,4,440,0.508639,0.508639,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.436364,0.436364,0.436364,0.678448,0.543352,0.524495,0.524466,0.7633922785832397,high,0.436364,medium,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8088063340287145,high,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1643526558473669,low,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21905912286822737,low,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.7121270579636564,high,0.6,medium,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15588873844803566,low,1.0,high,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27059053940111677,low,1.0,high,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18854844142826502,low,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,at_least_k,1.0,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8429411272359831,high,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19074090109754274,low,1.0,high,3,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.24504925203514938,low,0.333333,low,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,0.25,3,476,0.280842,0.280842,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.4554012884563847,medium,0.166667,low,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,0.25,4,440,0.223694,0.223694,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.22949011193719054,low,0.1,low,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20232669608414267,low,1.0,high,3,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.554904519536936,medium,0.333333,low,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.6704360640475681,high,0.5,medium,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,0.5,4,440,0.420445,0.420445,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.21272663982918832,low,0.333333,low,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8375879313714043,high,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7624624838115498,high,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3140832260303259,low,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.28675054136039735,low,0.6,medium,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.495998136235254,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1566036058067823,low,1.0,high,3,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7101553251640479,high,1.0,high,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.0,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6231452828383034,medium,1.0,high,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4999083651825056,medium,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.2647035552037375,low,0.333333,low,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,0.25,3,476,0.280842,0.280842,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.2054542366721328,low,0.166667,low,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
