family_semantics,certification_regime,mode,severity,threshold_fraction,certificate_correlation,samples,support_width_count,mean_support_width,mean_family_size,parent_in_family_rate,strict_parent_loss_rate,family_internal_loss_rate,strict_rescue_rate,family_internal_survival_rate,strict_parent_cert_failure_rate,certification_rescue_rate,family_certification_resilience_rate,comparison_valid_rate,metric_artifact_risk_rate,mean_apples_to_apples_loss_delta,mean_certified_family_member_count,mean_uncertified_family_member_fraction
augmented_exact_k,independent_member,orientation_degradation,0.0,0.75,1.0,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,independent_member,orientation_degradation,0.0,1.0,0.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,orientation_degradation,0.0,1.0,0.25,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,orientation_degradation,0.0,1.0,0.5,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,orientation_degradation,0.0,1.0,0.75,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,orientation_degradation,0.0,1.0,1.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,orientation_degradation,0.25,0.25,0.0,2400,4,2.125833,2.686667,1.0,0.205,0.09125,0.11375,0.90875,0.205,0.11375,0.90875,1.0,0.0,-0.11375,2.044167,0.223972
augmented_exact_k,independent_member,orientation_degradation,0.25,0.25,0.25,2400,4,2.125833,2.686667,1.0,0.209167,0.133333,0.075833,0.866667,0.209167,0.075833,0.866667,1.0,0.0,-0.075833,2.01875,0.226424
augmented_exact_k,independent_member,orientation_degradation,0.25,0.25,0.5,2400,4,2.125833,2.686667,1.0,0.260833,0.1925,0.068333,0.8075,0.260833,0.068333,0.8075,1.0,0.0,-0.068333,2.005833,0.259132
augmented_exact_k,independent_member,orientation_degradation,0.25,0.25,0.75,2400,4,2.125833,2.686667,1.0,0.405833,0.372083,0.03375,0.627917,0.405833,0.03375,0.627917,1.0,0.0,-0.03375,1.7825,0.415674
augmented_exact_k,independent_member,orientation_degradation,0.25,0.25,1.0,2400,4,2.125833,2.686667,1.0,0.20625,0.20625,0.0,0.79375,0.20625,0.0,0.79375,1.0,0.0,0.0,2.002917,0.20625
augmented_exact_k,independent_member,orientation_degradation,0.25,0.5,0.0,2400,4,2.125833,3.053333,1.0,0.215833,0.09125,0.124583,0.90875,0.215833,0.124583,0.90875,1.0,0.0,-0.124583,2.330417,0.223055
augmented_exact_k,independent_member,orientation_degradation,0.25,0.5,0.25,2400,4,2.125833,3.053333,1.0,0.202917,0.133333,0.069583,0.866667,0.202917,0.069583,0.866667,1.0,0.0,-0.069583,2.314583,0.222257
augmented_exact_k,independent_member,orientation_degradation,0.25,0.5,0.5,2400,4,2.125833,3.053333,1.0,0.250833,0.1925,0.058333,0.8075,0.250833,0.058333,0.8075,1.0,0.0,-0.058333,2.28625,0.25931
augmented_exact_k,independent_member,orientation_degradation,0.25,0.5,0.75,2400,4,2.125833,3.053333,1.0,0.403333,0.372083,0.03125,0.627917,0.403333,0.03125,0.627917,1.0,0.0,-0.03125,2.0575,0.415769
augmented_exact_k,independent_member,orientation_degradation,0.25,0.5,1.0,2400,4,2.125833,3.053333,1.0,0.20625,0.20625,0.0,0.79375,0.20625,0.0,0.79375,1.0,0.0,0.0,2.23125,0.20625
augmented_exact_k,independent_member,orientation_degradation,0.25,0.75,0.0,2400,4,2.125833,1.733333,1.0,0.21875,0.186667,0.032083,0.813333,0.21875,0.032083,0.813333,1.0,0.0,-0.032083,1.329583,0.230083
augmented_exact_k,independent_member,orientation_degradation,0.25,0.75,0.25,2400,4,2.125833,1.733333,1.0,0.2275,0.197083,0.030417,0.802917,0.2275,0.030417,0.802917,1.0,0.0,-0.030417,1.298333,0.235
augmented_exact_k,independent_member,orientation_degradation,0.25,0.75,0.5,2400,4,2.125833,1.733333,1.0,0.262917,0.240833,0.022083,0.759167,0.262917,0.022083,0.759167,1.0,0.0,-0.022083,1.30375,0.259583
augmented_exact_k,independent_member,orientation_degradation,0.25,0.75,0.75,2400,4,2.125833,1.733333,1.0,0.444583,0.425833,0.01875,0.574167,0.444583,0.01875,0.574167,1.0,0.0,-0.01875,1.11,0.441333
augmented_exact_k,independent_member,orientation_degradation,0.25,0.75,1.0,2400,4,2.125833,1.733333,1.0,0.20625,0.20625,0.0,0.79375,0.20625,0.0,0.79375,1.0,0.0,0.0,1.250417,0.20625
augmented_exact_k,independent_member,orientation_degradation,0.25,1.0,0.0,2400,4,2.125833,1.0,1.0,0.219583,0.219583,0.0,0.780417,0.219583,0.0,0.780417,1.0,0.0,0.0,0.780417,0.219583
augmented_exact_k,independent_member,orientation_degradation,0.25,1.0,0.25,2400,4,2.125833,1.0,1.0,0.243333,0.243333,0.0,0.756667,0.243333,0.0,0.756667,1.0,0.0,0.0,0.756667,0.243333
augmented_exact_k,independent_member,orientation_degradation,0.25,1.0,0.5,2400,4,2.125833,1.0,1.0,0.254583,0.254583,0.0,0.745417,0.254583,0.0,0.745417,1.0,0.0,0.0,0.745417,0.254583
augmented_exact_k,independent_member,orientation_degradation,0.25,1.0,0.75,2400,4,2.125833,1.0,1.0,0.44375,0.44375,0.0,0.55625,0.44375,0.0,0.55625,1.0,0.0,0.0,0.55625,0.44375
augmented_exact_k,independent_member,orientation_degradation,0.25,1.0,1.0,2400,4,2.125833,1.0,1.0,0.20625,0.20625,0.0,0.79375,0.20625,0.0,0.79375,1.0,0.0,0.0,0.79375,0.20625
augmented_exact_k,independent_member,orientation_degradation,0.5,0.25,0.0,2400,4,2.125833,2.686667,1.0,0.536667,0.275,0.261667,0.725,0.536667,0.261667,0.725,1.0,0.0,-0.261667,1.317083,0.514931
augmented_exact_k,independent_member,orientation_degradation,0.5,0.25,0.25,2400,4,2.125833,2.686667,1.0,0.53125,0.346667,0.184583,0.653333,0.53125,0.184583,0.653333,1.0,0.0,-0.184583,1.3225,0.529361
augmented_exact_k,independent_member,orientation_degradation,0.5,0.25,0.5,2400,4,2.125833,2.686667,1.0,0.411667,0.33625,0.075417,0.66375,0.411667,0.075417,0.66375,1.0,0.0,-0.075417,1.46,0.424465
augmented_exact_k,independent_member,orientation_degradation,0.5,0.25,0.75,2400,4,2.125833,2.686667,1.0,0.644583,0.578333,0.06625,0.421667,0.644583,0.06625,0.421667,1.0,0.0,-0.06625,1.05125,0.645486
augmented_exact_k,independent_member,orientation_degradation,0.5,0.25,1.0,2400,4,2.125833,2.686667,1.0,0.525,0.525,0.0,0.475,0.525,0.0,0.475,1.0,0.0,0.0,1.28125,0.525
augmented_exact_k,independent_member,orientation_degradation,0.5,0.5,0.0,2400,4,2.125833,3.053333,1.0,0.519583,0.272917,0.246667,0.727083,0.519583,0.246667,0.727083,1.0,0.0,-0.246667,1.485,0.516776
augmented_exact_k,independent_member,orientation_degradation,0.5,0.5,0.25,2400,4,2.125833,3.053333,1.0,0.520417,0.346667,0.17375,0.653333,0.520417,0.17375,0.653333,1.0,0.0,-0.17375,1.52625,0.528016
augmented_exact_k,independent_member,orientation_degradation,0.5,0.5,0.5,2400,4,2.125833,3.053333,1.0,0.438333,0.33625,0.102083,0.66375,0.438333,0.102083,0.66375,1.0,0.0,-0.102083,1.610417,0.431215
augmented_exact_k,independent_member,orientation_degradation,0.5,0.5,0.75,2400,4,2.125833,3.053333,1.0,0.63875,0.578333,0.060417,0.421667,0.63875,0.060417,0.421667,1.0,0.0,-0.060417,1.2,0.643165
augmented_exact_k,independent_member,orientation_degradation,0.5,0.5,1.0,2400,4,2.125833,3.053333,1.0,0.525,0.525,0.0,0.475,0.525,0.0,0.475,1.0,0.0,0.0,1.43125,0.525
augmented_exact_k,independent_member,orientation_degradation,0.5,0.75,0.0,2400,4,2.125833,1.733333,1.0,0.538333,0.438333,0.1,0.561667,0.538333,0.1,0.561667,1.0,0.0,-0.1,0.8325,0.529167
augmented_exact_k,independent_member,orientation_degradation,0.5,0.75,0.25,2400,4,2.125833,1.733333,1.0,0.554167,0.482917,0.07125,0.517083,0.554167,0.07125,0.517083,1.0,0.0,-0.07125,0.843333,0.545333
augmented_exact_k,independent_member,orientation_degradation,0.5,0.75,0.5,2400,4,2.125833,1.733333,1.0,0.430417,0.41125,0.019167,0.58875,0.430417,0.019167,0.58875,1.0,0.0,-0.019167,0.952917,0.442417
augmented_exact_k,independent_member,orientation_degradation,0.5,0.75,0.75,2400,4,2.125833,1.733333,1.0,0.635417,0.606667,0.02875,0.393333,0.635417,0.02875,0.393333,1.0,0.0,-0.02875,0.62625,0.63875
augmented_exact_k,independent_member,orientation_degradation,0.5,0.75,1.0,2400,4,2.125833,1.733333,1.0,0.525,0.525,0.0,0.475,0.525,0.0,0.475,1.0,0.0,0.0,0.775,0.525
augmented_exact_k,independent_member,orientation_degradation,0.5,1.0,0.0,2400,4,2.125833,1.0,1.0,0.5425,0.5425,0.0,0.4575,0.5425,0.0,0.4575,1.0,0.0,0.0,0.4575,0.5425
augmented_exact_k,independent_member,orientation_degradation,0.5,1.0,0.25,2400,4,2.125833,1.0,1.0,0.564167,0.564167,0.0,0.435833,0.564167,0.0,0.435833,1.0,0.0,0.0,0.435833,0.564167
augmented_exact_k,independent_member,orientation_degradation,0.5,1.0,0.5,2400,4,2.125833,1.0,1.0,0.444583,0.444583,0.0,0.555417,0.444583,0.0,0.555417,1.0,0.0,0.0,0.555417,0.444583
augmented_exact_k,independent_member,orientation_degradation,0.5,1.0,0.75,2400,4,2.125833,1.0,1.0,0.641667,0.641667,0.0,0.358333,0.641667,0.0,0.358333,1.0,0.0,0.0,0.358333,0.641667
augmented_exact_k,independent_member,orientation_degradation,0.5,1.0,1.0,2400,4,2.125833,1.0,1.0,0.525,0.525,0.0,0.475,0.525,0.0,0.475,1.0,0.0,0.0,0.475,0.525
augmented_exact_k,independent_member,orientation_degradation,0.75,0.25,0.0,2400,4,2.125833,2.686667,1.0,0.815417,0.556667,0.25875,0.443333,0.815417,0.25875,0.443333,1.0,0.0,-0.25875,0.639583,0.802306
augmented_exact_k,independent_member,orientation_degradation,0.75,0.25,0.25,2400,4,2.125833,2.686667,1.0,0.725417,0.555833,0.169583,0.444167,0.725417,0.169583,0.444167,1.0,0.0,-0.169583,0.659167,0.746674
augmented_exact_k,independent_member,orientation_degradation,0.75,0.25,0.5,2400,4,2.125833,2.686667,1.0,0.685833,0.567083,0.11875,0.432917,0.685833,0.11875,0.432917,1.0,0.0,-0.11875,0.772917,0.681521
augmented_exact_k,independent_member,orientation_degradation,0.75,0.25,0.75,2400,4,2.125833,2.686667,1.0,0.664583,0.595,0.069583,0.405,0.664583,0.069583,0.405,1.0,0.0,-0.069583,0.815833,0.661174
augmented_exact_k,independent_member,orientation_degradation,0.75,0.25,1.0,2400,4,2.125833,2.686667,1.0,0.741667,0.741667,0.0,0.258333,0.741667,0.0,0.258333,1.0,0.0,0.0,0.692083,0.741667
augmented_exact_k,independent_member,orientation_degradation,0.75,0.5,0.0,2400,4,2.125833,3.053333,1.0,0.833333,0.544167,0.289167,0.455833,0.833333,0.289167,0.455833,1.0,0.0,-0.289167,0.718333,0.804484
augmented_exact_k,independent_member,orientation_degradation,0.75,0.5,0.25,2400,4,2.125833,3.053333,1.0,0.730833,0.5375,0.193333,0.4625,0.730833,0.193333,0.4625,1.0,0.0,-0.193333,0.76,0.74434
augmented_exact_k,independent_member,orientation_degradation,0.75,0.5,0.5,2400,4,2.125833,3.053333,1.0,0.683333,0.548333,0.135,0.451667,0.683333,0.135,0.451667,1.0,0.0,-0.135,0.875833,0.679271
augmented_exact_k,independent_member,orientation_degradation,0.75,0.5,0.75,2400,4,2.125833,3.053333,1.0,0.655417,0.589167,0.06625,0.410833,0.655417,0.06625,0.410833,1.0,0.0,-0.06625,0.904583,0.662257
augmented_exact_k,independent_member,orientation_degradation,0.75,0.5,1.0,2400,4,2.125833,3.053333,1.0,0.741667,0.741667,0.0,0.258333,0.741667,0.0,0.258333,1.0,0.0,0.0,0.80625,0.741667
augmented_exact_k,independent_member,orientation_degradation,0.75,0.75,0.0,2400,4,2.125833,1.733333,1.0,0.76625,0.685833,0.080417,0.314167,0.76625,0.080417,0.314167,1.0,0.0,-0.080417,0.409167,0.778833
augmented_exact_k,independent_member,orientation_degradation,0.75,0.75,0.25,2400,4,2.125833,1.733333,1.0,0.740417,0.67875,0.061667,0.32125,0.740417,0.061667,0.32125,1.0,0.0,-0.061667,0.419167,0.749833
augmented_exact_k,independent_member,orientation_degradation,0.75,0.75,0.5,2400,4,2.125833,1.733333,1.0,0.689167,0.6425,0.046667,0.3575,0.689167,0.046667,0.3575,1.0,0.0,-0.046667,0.479583,0.69475
augmented_exact_k,independent_member,orientation_degradation,0.75,0.75,0.75,2400,4,2.125833,1.733333,1.0,0.669167,0.630833,0.038333,0.369167,0.669167,0.038333,0.369167,1.0,0.0,-0.038333,0.528333,0.664333
augmented_exact_k,independent_member,orientation_degradation,0.75,0.75,1.0,2400,4,2.125833,1.733333,1.0,0.741667,0.741667,0.0,0.258333,0.741667,0.0,0.258333,1.0,0.0,0.0,0.486667,0.741667
augmented_exact_k,independent_member,orientation_degradation,0.75,1.0,0.0,2400,4,2.125833,1.0,1.0,0.77,0.77,0.0,0.23,0.77,0.0,0.23,1.0,0.0,0.0,0.23,0.77
augmented_exact_k,independent_member,orientation_degradation,0.75,1.0,0.25,2400,4,2.125833,1.0,1.0,0.749167,0.749167,0.0,0.250833,0.749167,0.0,0.250833,1.0,0.0,0.0,0.250833,0.749167
augmented_exact_k,independent_member,orientation_degradation,0.75,1.0,0.5,2400,4,2.125833,1.0,1.0,0.696667,0.696667,0.0,0.303333,0.696667,0.0,0.303333,1.0,0.0,0.0,0.303333,0.696667
augmented_exact_k,independent_member,orientation_degradation,0.75,1.0,0.75,2400,4,2.125833,1.0,1.0,0.65375,0.65375,0.0,0.34625,0.65375,0.0,0.34625,1.0,0.0,0.0,0.34625,0.65375
augmented_exact_k,independent_member,orientation_degradation,0.75,1.0,1.0,2400,4,2.125833,1.0,1.0,0.741667,0.741667,0.0,0.258333,0.741667,0.0,0.258333,1.0,0.0,0.0,0.258333,0.741667
augmented_exact_k,independent_member,orientation_degradation,1.0,0.25,0.0,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.25,0.25,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.25,0.5,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.25,0.75,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.25,1.0,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.5,0.0,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.5,0.25,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.5,0.5,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.5,0.75,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.5,1.0,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.75,0.0,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.75,0.25,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.75,0.5,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.75,0.75,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,0.75,1.0,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,1.0,0.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,1.0,0.25,2400,4,2.125833,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,1.0,0.5,2400,4,2.125833,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,1.0,0.75,2400,4,2.125833,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,orientation_degradation,1.0,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
augmented_exact_k,independent_member,selector_stress,0.0,0.25,0.0,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,independent_member,selector_stress,0.0,0.5,0.0,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,independent_member,selector_stress,0.0,0.75,0.0,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,independent_member,selector_stress,0.0,1.0,0.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,selector_stress,0.25,0.25,0.0,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,independent_member,selector_stress,0.25,0.5,0.0,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,independent_member,selector_stress,0.25,0.75,0.0,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,independent_member,selector_stress,0.25,1.0,0.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,selector_stress,0.5,0.25,0.0,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,independent_member,selector_stress,0.5,0.5,0.0,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,independent_member,selector_stress,0.5,0.75,0.0,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,independent_member,selector_stress,0.5,1.0,0.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,selector_stress,0.75,0.25,0.0,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,independent_member,selector_stress,0.75,0.5,0.0,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,independent_member,selector_stress,0.75,0.75,0.0,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,independent_member,selector_stress,0.75,1.0,0.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,selector_stress,1.0,0.25,0.0,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,independent_member,selector_stress,1.0,0.5,0.0,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,independent_member,selector_stress,1.0,0.75,0.0,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,independent_member,selector_stress,1.0,1.0,0.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,support_delay,0.0,0.25,0.0,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,independent_member,support_delay,0.0,0.5,0.0,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,independent_member,support_delay,0.0,0.75,0.0,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,independent_member,support_delay,0.0,1.0,0.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,support_delay,0.25,0.25,0.0,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,independent_member,support_delay,0.25,0.5,0.0,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,independent_member,support_delay,0.25,0.75,0.0,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,independent_member,support_delay,0.25,1.0,0.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,support_delay,0.5,0.25,0.0,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,independent_member,support_delay,0.5,0.5,0.0,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,independent_member,support_delay,0.5,0.75,0.0,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,independent_member,support_delay,0.5,1.0,0.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,support_delay,0.75,0.25,0.0,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,independent_member,support_delay,0.75,0.5,0.0,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,independent_member,support_delay,0.75,0.75,0.0,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,independent_member,support_delay,0.75,1.0,0.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,independent_member,support_delay,1.0,0.25,0.0,2400,4,2.125833,2.686667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,independent_member,support_delay,1.0,0.5,0.0,2400,4,2.125833,3.053333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,independent_member,support_delay,1.0,0.75,0.0,2400,4,2.125833,1.733333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,independent_member,support_delay,1.0,1.0,0.0,2400,4,2.125833,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,edge_dropout,0.0,0.25,0.0,2400,4,2.125833,2.686667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.686667,0.0
augmented_exact_k,parent_shared,edge_dropout,0.0,0.5,0.0,2400,4,2.125833,3.053333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.053333,0.0
augmented_exact_k,parent_shared,edge_dropout,0.0,0.75,0.0,2400,4,2.125833,1.733333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.733333,0.0
augmented_exact_k,parent_shared,edge_dropout,0.0,1.0,0.0,2400,4,2.125833,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
augmented_exact_k,parent_shared,edge_dropout,0.25,0.25,0.0,2400,4,2.125833,2.686667,1.0,0.76125,0.403333,0.357917,0.596667,0.0,0.0,0.0,1.0,0.0,-0.357917,2.686667,0.0
augmented_exact_k,parent_shared,edge_dropout,0.25,0.5,0.0,2400,4,2.125833,3.053333,1.0,0.76125,0.439583,0.321667,0.560417,0.0,0.0,0.0,1.0,0.0,-0.321667,3.053333,0.0
