config_id,keying,family_semantics,threshold_fraction,support_width,family_size,rows,orientation_bins,low_rows,medium_rows,high_rows,estimable_low_high,rows_per_estimable_stratum
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,0.25,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,0.25,2,3,499,medium;high,0,266,233,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,0.25,3,4,551,low;medium;high,15,382,154,True,551
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,0.25,4,5,587,low;medium;high,39,414,134,True,587
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,0.5,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,0.5,2,3,499,medium;high,0,266,233,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,0.5,3,4,551,medium;high,0,86,465,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,0.5,4,7,587,medium;high,0,323,264,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,0.75,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,0.75,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,0.75,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,0.75,4,5,587,medium;high,0,15,572,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,1.0,1,1,763,low,763,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,1.0,2,1,499,low,499,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,1.0,3,1,551,low,551,0,0,False,0
steps64_targets24_bp0.35_wj0.85,incidence_role_signed,augmented_exact_k,1.0,4,1,587,low,587,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,0.25,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,0.25,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,0.25,3,7,498,medium,0,498,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,0.25,4,15,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,0.5,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,0.5,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,0.5,3,4,498,medium,0,498,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,0.5,4,11,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,0.75,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,0.75,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,0.75,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,0.75,4,5,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,1.0,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,1.0,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,1.0,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,at_least_k,1.0,4,1,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.25,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.25,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.25,3,4,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,5,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.5,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.5,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.5,3,4,498,medium,0,498,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.5,4,7,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.75,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.75,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.75,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,0.75,4,5,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,1.0,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,1.0,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,1.0,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,catalog_augmented_edge_pair,augmented_exact_k,1.0,4,1,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,0.25,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,0.25,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,0.25,3,7,498,medium,0,498,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,0.25,4,15,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,0.5,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,0.5,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,0.5,3,4,498,medium,0,498,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,0.5,4,11,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,0.75,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,0.75,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,0.75,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,0.75,4,5,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,1.0,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,1.0,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,1.0,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,at_least_k,1.0,4,1,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.25,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.25,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.25,3,4,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.25,4,5,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.5,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.5,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.5,3,4,498,medium,0,498,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.5,4,7,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.75,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.75,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.75,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,0.75,4,5,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,1.0,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,1.0,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,1.0,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_direction_only,augmented_exact_k,1.0,4,1,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.25,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.25,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.25,3,7,498,medium,0,498,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.25,4,15,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.5,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.5,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.5,3,4,498,medium,0,498,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.5,4,11,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.75,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.75,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.75,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,0.75,4,5,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,1.0,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,1.0,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,1.0,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,at_least_k,1.0,4,1,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.25,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.25,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.25,3,4,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.25,4,5,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.5,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.5,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.5,3,4,498,medium,0,498,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.5,4,7,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.75,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.75,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.75,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,0.75,4,5,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,1.0,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,1.0,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,1.0,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,edge_pair_signed_no_member,augmented_exact_k,1.0,4,1,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.25,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.25,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.25,3,7,498,medium,0,498,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.25,4,15,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.5,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.5,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.5,3,4,498,medium,0,498,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.5,4,11,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.75,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.75,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.75,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,0.75,4,5,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,1.0,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,1.0,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,1.0,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,at_least_k,1.0,4,1,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,3,4,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,4,5,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,2,3,452,medium,0,452,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,3,4,498,medium,0,498,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,4,7,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,4,5,441,medium,0,441,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,4,1,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.25,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.25,2,3,452,medium;high,0,257,195,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.25,3,7,498,medium;high,0,279,219,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.25,4,15,441,medium;high,0,260,181,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.5,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.5,2,3,452,medium;high,0,257,195,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.5,3,4,498,medium;high,0,131,367,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.5,4,11,441,medium;high,0,164,277,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.75,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.75,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.75,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,0.75,4,5,441,medium;high,0,16,425,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,1.0,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,1.0,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,1.0,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,at_least_k,1.0,4,1,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.25,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.25,2,3,452,medium;high,0,257,195,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.25,3,4,498,low;medium;high,14,377,107,True,498
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.25,4,5,441,low;medium;high,32,312,97,True,441
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.5,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.5,2,3,452,medium;high,0,257,195,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.5,3,4,498,medium;high,0,131,367,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.5,4,7,441,medium;high,0,260,181,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.75,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.75,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.75,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,0.75,4,5,441,medium;high,0,16,425,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,1.0,1,1,1009,low,1009,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,1.0,2,1,452,low,452,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,1.0,3,1,498,low,498,0,0,False,0
steps64_targets24_bp0.42_wj0.55,incidence_role_signed,augmented_exact_k,1.0,4,1,441,low,441,0,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,1,1,830,low,830,0,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,2,3,531,medium,0,531,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,3,7,533,medium,0,533,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,4,15,506,medium,0,506,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,1,1,830,low,830,0,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,2,3,531,medium,0,531,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,3,4,533,medium,0,533,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,4,11,506,medium,0,506,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,1,1,830,low,830,0,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,2,1,531,low,531,0,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,3,1,533,low,533,0,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,4,5,506,medium,0,506,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,1,1,830,low,830,0,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,2,1,531,low,531,0,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,3,1,533,low,533,0,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,4,1,506,low,506,0,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,1,1,830,low,830,0,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,2,3,531,medium,0,531,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,3,4,533,low,533,0,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,5,506,low,506,0,0,False,0
steps64_targets24_bp0.42_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,1,1,830,low,830,0,0,False,0
