config_id,keying,family_semantics,threshold_fraction,support_width,family_size,rows,high_rows,low_rows,medium_rows,high_overlap_deficit,low_high_deficit
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,4,5,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,4,1,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,3,4,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,5,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,3,4,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,4,7,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,4,5,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,4,1,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,0.25,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,0.25,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,0.25,3,7,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,0.25,4,15,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,0.5,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,0.5,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,0.5,3,4,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,0.5,4,11,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,0.75,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,0.75,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,0.75,4,5,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,1.0,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,1.0,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,at_least_k,1.0,4,1,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,0.25,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,0.25,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,0.25,3,4,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,0.25,4,5,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,0.5,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,0.5,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,0.5,3,4,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,0.5,4,7,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,0.75,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,0.75,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,0.75,4,5,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,1.0,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,1.0,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_direction_only,augmented_exact_k,1.0,4,1,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,3,7,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,4,15,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,3,4,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,4,11,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,4,5,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,4,1,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,3,4,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,4,5,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,3,4,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,4,7,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,4,5,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,4,1,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.25,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.25,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.25,3,7,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.25,4,15,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,3,4,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,4,11,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,4,5,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,4,1,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,3,4,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,4,5,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,2,3,210,0,0,210,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,3,4,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,4,7,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,4,5,234,0,0,234,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,4,1,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,2,3,210,94,0,116,0,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,3,7,251,120,0,131,0,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,4,15,234,124,0,110,0,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,2,3,210,94,0,116,0,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,3,4,251,212,0,39,0,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,4,11,234,170,0,64,0,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,4,5,234,229,0,5,0,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,4,1,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,2,3,210,94,0,116,0,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,3,4,251,70,1,180,0,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,4,5,234,71,11,152,0,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,2,3,210,94,0,116,0,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,3,4,251,212,0,39,0,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,4,7,234,124,0,110,0,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,4,5,234,229,0,5,0,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,1,1,505,0,505,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,2,1,210,0,210,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,4,1,234,0,234,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,2,3,219,0,0,219,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,3,7,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,4,15,260,0,0,260,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,2,3,219,0,0,219,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,3,4,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,4,11,260,0,0,260,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,2,1,219,0,219,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,4,5,260,0,0,260,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,2,1,219,0,219,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,4,1,260,0,260,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,2,3,219,0,0,219,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,3,4,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,5,260,0,260,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,2,3,219,0,0,219,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,3,4,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,4,7,260,0,0,260,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,2,1,219,0,219,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,4,5,260,0,0,260,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,2,1,219,0,219,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,4,1,260,0,260,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,2,3,219,0,0,219,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,3,7,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,4,15,260,0,0,260,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,2,3,219,0,0,219,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,3,4,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,4,11,260,0,0,260,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,2,1,219,0,219,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,4,5,260,0,0,260,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,2,1,219,0,219,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,4,1,260,0,260,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,2,3,219,0,0,219,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,3,4,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,4,5,260,0,260,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,2,3,219,0,0,219,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,3,4,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,4,7,260,0,0,260,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,2,1,219,0,219,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,4,5,260,0,0,260,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,2,1,219,0,219,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,4,1,260,0,260,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,2,3,219,0,0,219,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,3,7,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,4,15,260,0,0,260,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,2,3,219,0,0,219,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,3,4,251,0,0,251,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,4,11,260,0,0,260,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,2,1,219,0,219,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,4,5,260,0,0,260,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,2,1,219,0,219,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,3,1,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,4,1,260,0,260,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,2,3,219,0,0,219,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,3,4,251,0,251,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,4,5,260,0,260,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,1,1,470,0,470,0,1,1
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,2,3,219,0,0,219,1,1
