measure,seed,run_seed,step_idx,v,N1,N2,N3,N4,V4,S,parent_size,orig_parent_size,frontier_parent_size,n_admitted_parent_subsets,n_admitted_unique_closures,n_admitted_unique_profiles,mu_v4
parent_subset_uniform,chain4,48,22,26,2,3,1,0,6,10,4,4,2,5600,387,71,2.0000000000
parent_subset_uniform,chain4,48,23,27,1,2,1,0,4,2,3,3,1,6319,458,73,1.6354633478
parent_subset_uniform,chain4,48,24,28,3,2,0,0,5,16,4,4,3,7655,609,78,1.8312368960
parent_subset_uniform,chain4,48,25,29,2,4,2,0,8,3,4,4,2,10091,786,120,2.2824720047
parent_subset_uniform,chain4,49,1,5,1,1,1,1,4,1,2,2,1,11,3,3,1.6354633478
parent_subset_uniform,chain4,49,2,6,1,1,1,1,4,1,3,3,1,26,4,3,1.6354633478
parent_subset_uniform,chain4,49,3,7,1,1,1,1,4,1,1,1,1,52,5,3,1.6354633478
parent_subset_uniform,chain4,49,4,8,1,1,1,1,4,1,3,3,1,94,6,3,1.6354633478
parent_subset_uniform,chain4,49,5,9,1,1,1,1,4,1,3,3,1,142,8,4,1.6354633478
parent_subset_uniform,chain4,49,6,10,1,1,1,1,4,1,2,2,1,203,12,6,1.6354633478
parent_subset_uniform,chain4,49,7,11,1,1,1,1,4,1,4,4,1,333,18,8,1.6354633478
parent_subset_uniform,chain4,49,8,12,2,1,0,1,4,16,4,4,2,434,20,9,1.6354633478
parent_subset_uniform,chain4,49,9,13,1,1,1,1,4,1,3,3,1,620,24,12,1.6354633478
parent_subset_uniform,chain4,49,10,14,1,1,1,1,4,1,3,3,1,777,28,12,1.6354633478
parent_subset_uniform,chain4,49,11,15,2,2,1,0,5,1,4,4,2,945,36,14,1.8312368960
parent_subset_uniform,chain4,49,12,16,1,1,1,1,4,1,4,4,1,1103,44,16,1.6354633478
parent_subset_uniform,chain4,49,13,17,1,1,1,1,4,1,3,3,1,1516,69,23,1.6354633478
parent_subset_uniform,chain4,49,14,18,2,1,0,1,4,16,3,3,2,2117,115,34,1.6354633478
parent_subset_uniform,chain4,49,15,19,1,1,1,1,4,1,2,2,1,2565,160,41,1.6354633478
parent_subset_uniform,chain4,49,16,20,4,2,1,1,8,7,4,4,4,2977,245,45,2.2824720047
parent_subset_uniform,chain4,49,17,21,4,2,0,1,7,23,4,4,4,4137,274,61,2.1488813703
parent_subset_uniform,chain4,49,18,22,2,4,1,2,9,35,4,4,2,5331,294,68,2.4039086666
parent_subset_uniform,chain4,49,19,23,1,4,2,0,7,4,3,3,1,5331,294,68,2.1488813703
parent_subset_uniform,chain4,49,20,24,2,2,0,0,4,17,4,4,2,5542,298,72,1.6354633478
parent_subset_uniform,chain4,49,21,25,2,4,2,0,8,3,2,2,2,6467,413,88,2.2824720047
parent_subset_uniform,chain4,49,22,26,2,5,3,1,11,4,4,4,2,6930,434,101,2.6187070833
parent_subset_uniform,chain4,49,23,27,2,2,1,1,6,9,4,4,2,7186,440,106,2.0000000000
parent_subset_uniform,chain4,49,24,28,1,1,1,1,4,1,4,4,1,8199,520,126,1.6354633478
parent_subset_uniform,chain4,49,25,29,1,1,1,1,4,1,3,3,1,9602,755,135,1.6354633478
parent_subset_uniform,chain4,50,1,5,1,1,1,1,4,1,2,2,1,11,3,3,1.6354633478
parent_subset_uniform,chain4,50,2,6,1,1,0,0,2,9,1,1,1,26,4,3,1.1041475573
parent_subset_uniform,chain4,50,3,7,2,1,0,1,4,16,3,3,2,33,5,4,1.6354633478
parent_subset_uniform,chain4,50,4,8,1,2,1,0,4,2,4,4,1,59,6,5,1.6354633478
parent_subset_uniform,chain4,50,5,9,1,2,1,0,4,2,2,2,1,59,6,5,1.6354633478
parent_subset_uniform,chain4,50,6,10,1,1,1,1,4,1,3,3,1,59,6,5,1.6354633478
parent_subset_uniform,chain4,50,7,11,2,2,0,1,5,25,3,3,2,165,10,7,1.8312368960
parent_subset_uniform,chain4,50,8,12,2,2,1,0,5,1,3,3,2,165,10,7,1.8312368960
parent_subset_uniform,chain4,50,9,13,2,1,0,1,4,16,3,3,2,257,12,9,1.6354633478
parent_subset_uniform,chain4,50,10,14,1,1,1,1,4,1,2,2,1,436,23,14,1.6354633478
parent_subset_uniform,chain4,50,11,15,2,1,1,2,6,8,4,4,2,712,39,18,2.0000000000
parent_subset_uniform,chain4,50,12,16,1,2,1,1,5,10,4,4,1,1182,47,20,1.8312368960
parent_subset_uniform,chain4,50,13,17,2,2,1,1,6,9,4,4,2,1182,47,20,2.0000000000
parent_subset_uniform,chain4,50,14,18,1,2,1,1,5,10,4,4,1,1303,51,21,1.8312368960
parent_subset_uniform,chain4,50,15,19,2,2,1,1,6,9,4,4,2,1440,58,22,2.0000000000
parent_subset_uniform,chain4,50,16,20,2,2,1,1,6,9,4,4,2,2034,81,25,2.0000000000
parent_subset_uniform,chain4,50,17,21,2,2,1,1,6,9,4,4,2,2360,89,27,2.0000000000
parent_subset_uniform,chain4,50,18,22,2,2,1,1,6,9,3,3,2,2686,97,27,2.0000000000
parent_subset_uniform,chain4,50,19,23,2,2,1,1,6,9,4,4,2,3066,115,27,2.0000000000
parent_subset_uniform,chain4,50,20,24,3,2,1,1,7,8,4,4,3,3586,136,30,2.1488813703
parent_subset_uniform,chain4,50,21,25,2,2,1,1,6,9,4,4,2,5634,158,43,2.0000000000
parent_subset_uniform,chain4,50,22,26,1,3,2,1,7,3,4,4,1,6542,216,44,2.1488813703
parent_subset_uniform,chain4,50,23,27,2,3,1,1,7,18,2,2,2,6542,216,44,2.1488813703
parent_subset_uniform,chain4,50,24,28,2,2,1,1,6,9,2,2,2,6868,231,49,2.0000000000
parent_subset_uniform,chain4,50,25,29,2,2,1,1,6,9,4,4,2,8557,343,56,2.0000000000
parent_subset_uniform,sym_branch,1,1,5,1,2,0,0,3,18,2,2,1,5,2,2,1.4006773518
parent_subset_uniform,sym_branch,1,2,6,1,2,0,0,3,18,3,3,1,5,2,2,1.4006773518
parent_subset_uniform,sym_branch,1,3,7,1,2,0,0,3,18,1,1,1,9,3,3,1.4006773518
parent_subset_uniform,sym_branch,1,4,8,0,0,0,0,0,1,0,0,0,21,6,3,0.0000000000
parent_subset_uniform,sym_branch,1,5,9,1,2,0,0,3,18,1,1,1,29,11,5,1.4006773518
parent_subset_uniform,sym_branch,1,6,10,4,0,0,1,5,5,4,4,4,59,23,5,1.8312368960
parent_subset_uniform,sym_branch,1,7,11,2,4,0,0,6,35,4,4,2,189,27,8,2.0000000000
parent_subset_uniform,sym_branch,1,8,12,1,4,0,0,5,36,2,2,1,189,27,8,1.8312368960
parent_subset_uniform,sym_branch,1,9,13,2,1,1,4,8,24,4,4,2,245,29,10,2.2824720047
parent_subset_uniform,sym_branch,1,10,14,2,2,1,1,6,9,3,3,2,544,31,12,2.0000000000
parent_subset_uniform,sym_branch,1,11,15,1,2,1,1,5,10,4,4,1,544,31,12,1.8312368960
parent_subset_uniform,sym_branch,1,12,16,2,1,1,2,6,8,4,4,2,636,32,13,2.0000000000
parent_subset_uniform,sym_branch,1,13,17,1,2,1,1,5,10,4,4,1,1212,33,13,1.8312368960
parent_subset_uniform,sym_branch,1,14,18,1,2,1,1,5,10,4,4,1,1439,36,15,1.8312368960
parent_subset_uniform,sym_branch,1,15,19,2,2,1,1,6,9,4,4,2,1439,36,15,2.0000000000
parent_subset_uniform,sym_branch,1,16,20,2,1,1,2,6,8,4,4,2,1774,41,17,2.0000000000
parent_subset_uniform,sym_branch,1,17,21,2,2,1,0,5,1,4,4,2,2917,48,18,1.8312368960
parent_subset_uniform,sym_branch,1,18,22,2,2,0,1,5,25,4,4,2,3108,50,18,1.8312368960
parent_subset_uniform,sym_branch,1,19,23,2,2,0,1,5,25,4,4,2,3472,53,21,1.8312368960
parent_subset_uniform,sym_branch,1,20,24,2,3,1,1,7,18,4,4,2,3837,57,22,2.1488813703
parent_subset_uniform,sym_branch,1,21,25,2,2,1,1,6,9,4,4,2,4301,61,24,2.0000000000
parent_subset_uniform,sym_branch,1,22,26,1,2,1,1,5,10,4,4,1,5042,69,26,1.8312368960
parent_subset_uniform,sym_branch,1,23,27,2,3,1,1,7,18,4,4,2,5778,105,32,2.1488813703
parent_subset_uniform,sym_branch,1,24,28,2,2,1,2,7,17,4,4,2,6609,122,34,2.1488813703
parent_subset_uniform,sym_branch,1,25,29,2,1,1,4,8,24,4,4,2,7588,140,40,2.2824720047
parent_subset_uniform,sym_branch,2,1,5,0,0,0,0,0,1,0,0,0,5,2,2,0.0000000000
parent_subset_uniform,sym_branch,2,2,6,1,2,0,0,3,18,3,3,1,9,3,3,1.4006773518
parent_subset_uniform,sym_branch,2,3,7,2,2,0,0,4,17,3,3,2,9,3,3,1.6354633478
parent_subset_uniform,sym_branch,2,4,8,2,1,1,2,6,8,3,3,2,36,6,5,2.0000000000
parent_subset_uniform,sym_branch,2,5,9,1,2,1,1,5,10,4,4,1,100,8,7,1.8312368960
parent_subset_uniform,sym_branch,2,6,10,2,2,1,0,5,1,3,3,2,100,8,7,1.8312368960
parent_subset_uniform,sym_branch,2,7,11,2,1,1,2,6,8,4,4,2,137,9,7,2.0000000000
parent_subset_uniform,sym_branch,2,8,12,2,2,1,1,6,9,3,3,2,267,13,8,2.0000000000
parent_subset_uniform,sym_branch,2,9,13,1,2,1,1,5,10,3,3,1,323,15,9,1.8312368960
parent_subset_uniform,sym_branch,2,10,14,2,1,1,2,6,8,4,4,2,416,18,10,2.0000000000
parent_subset_uniform,sym_branch,2,11,15,1,2,1,1,5,10,4,4,1,794,22,12,1.8312368960
parent_subset_uniform,sym_branch,2,12,16,1,2,1,1,5,10,4,4,1,794,22,12,1.8312368960
parent_subset_uniform,sym_branch,2,13,17,1,2,1,1,5,10,4,4,1,794,22,12,1.8312368960
parent_subset_uniform,sym_branch,2,14,18,2,2,1,1,6,9,4,4,2,809,25,14,2.0000000000
parent_subset_uniform,sym_branch,2,15,19,2,2,1,0,5,1,4,4,2,1353,36,16,1.8312368960
parent_subset_uniform,sym_branch,2,16,20,2,3,1,1,7,18,4,4,2,1871,56,19,2.1488813703
parent_subset_uniform,sym_branch,2,17,21,2,2,1,0,5,1,4,4,2,1871,56,19,1.8312368960
parent_subset_uniform,sym_branch,2,18,22,1,2,1,1,5,10,2,2,1,1919,59,19,1.8312368960
parent_subset_uniform,sym_branch,2,19,23,2,1,1,2,6,8,4,4,2,2261,89,19,2.0000000000
parent_subset_uniform,sym_branch,2,20,24,2,2,1,1,6,9,3,3,2,3512,101,21,2.0000000000
parent_subset_uniform,sym_branch,2,21,25,2,2,1,1,6,9,4,4,2,4523,130,27,2.0000000000
parent_subset_uniform,sym_branch,2,22,26,2,2,1,1,6,9,4,4,2,5160,143,33,2.0000000000
parent_subset_uniform,sym_branch,2,23,27,2,2,1,1,6,9,4,4,2,6404,177,33,2.0000000000
parent_subset_uniform,sym_branch,2,24,28,2,2,1,1,6,9,4,4,2,8207,262,40,2.0000000000
parent_subset_uniform,sym_branch,2,25,29,2,1,1,2,6,8,4,4,2,9556,333,59,2.0000000000
parent_subset_uniform,sym_branch,3,1,5,1,2,0,0,3,18,2,2,1,5,2,2,1.4006773518
parent_subset_uniform,sym_branch,3,2,6,0,0,0,0,0,1,0,0,0,5,2,2,0.0000000000
parent_subset_uniform,sym_branch,3,3,7,2,2,0,0,4,17,3,3,2,9,3,3,1.6354633478
parent_subset_uniform,sym_branch,3,4,8,1,2,0,0,3,18,2,2,1,36,6,5,1.4006773518
parent_subset_uniform,sym_branch,3,5,9,1,2,0,0,3,18,2,2,1,63,12,8,1.4006773518
parent_subset_uniform,sym_branch,3,6,10,4,1,0,0,5,6,4,4,4,107,25,8,1.8312368960
parent_subset_uniform,sym_branch,3,7,11,1,4,1,0,6,20,4,4,1,237,27,10,2.0000000000
parent_subset_uniform,sym_branch,3,8,12,3,0,0,1,4,6,4,4,3,237,27,10,1.6354633478
parent_subset_uniform,sym_branch,3,9,13,1,4,1,0,6,20,3,3,1,423,34,16,2.0000000000
parent_subset_uniform,sym_branch,3,10,14,2,4,1,0,7,19,4,4,2,546,38,19,2.1488813703
parent_subset_uniform,sym_branch,3,11,15,2,0,1,4,7,15,4,4,2,669,41,20,2.1488813703
parent_subset_uniform,sym_branch,3,12,16,1,2,0,1,4,26,4,4,1,1126,45,23,1.6354633478
parent_subset_uniform,sym_branch,3,13,17,2,2,2,3,9,9,4,4,2,1126,45,23,2.4039086666
parent_subset_uniform,sym_branch,3,14,18,1,2,0,1,4,26,4,4,1,1625,51,29,1.6354633478
parent_subset_uniform,sym_branch,3,15,19,2,2,0,1,5,25,4,4,2,1669,55,30,1.8312368960
parent_subset_uniform,sym_branch,3,16,20,1,2,2,2,7,2,4,4,1,2021,65,33,2.1488813703
parent_subset_uniform,sym_branch,3,17,21,2,2,1,2,7,17,4,4,2,2142,67,33,2.1488813703
parent_subset_uniform,sym_branch,3,18,22,2,1,1,2,6,8,4,4,2,2196,73,33,2.0000000000
parent_subset_uniform,sym_branch,3,19,23,2,2,2,3,9,9,3,3,2,2608,107,42,2.4039086666
parent_subset_uniform,sym_branch,3,20,24,3,2,1,1,7,8,4,4,3,3860,161,45,2.1488813703
parent_subset_uniform,sym_branch,3,21,25,2,3,1,1,7,18,4,4,2,5871,195,55,2.1488813703
parent_subset_uniform,sym_branch,3,22,26,2,3,1,1,7,18,4,4,2,5871,195,55,2.1488813703
parent_subset_uniform,sym_branch,3,23,27,2,1,1,4,8,24,3,3,2,6363,206,60,2.2824720047
parent_subset_uniform,sym_branch,3,24,28,1,3,2,1,7,3,4,4,1,8259,299,63,2.1488813703
parent_subset_uniform,sym_branch,3,25,29,4,2,1,2,9,15,4,4,4,8982,355,64,2.4039086666
parent_subset_uniform,sym_branch,4,1,5,0,0,0,0,0,1,0,0,0,5,2,2,0.0000000000
parent_subset_uniform,sym_branch,4,2,6,1,2,0,0,3,18,2,2,1,9,3,3,1.4006773518
parent_subset_uniform,sym_branch,4,3,7,1,2,0,0,3,18,3,3,1,9,3,3,1.4006773518
parent_subset_uniform,sym_branch,4,4,8,3,0,0,1,4,6,4,4,3,14,5,5,1.6354633478
parent_subset_uniform,sym_branch,4,5,9,1,3,0,0,4,27,4,4,1,78,7,7,1.6354633478
parent_subset_uniform,sym_branch,4,6,10,1,3,0,0,4,27,4,4,1,78,7,7,1.6354633478
parent_subset_uniform,sym_branch,4,7,11,2,0,1,3,6,7,4,4,2,115,9,9,2.0000000000
parent_subset_uniform,sym_branch,4,8,12,1,2,0,1,4,26,3,3,1,291,11,11,1.6354633478
parent_subset_uniform,sym_branch,4,9,13,2,0,1,3,6,7,2,2,2,291,11,11,2.0000000000
parent_subset_uniform,sym_branch,4,10,14,2,3,0,0,5,26,4,4,2,534,15,13,1.8312368960
parent_subset_uniform,sym_branch,4,11,15,2,1,0,2,5,24,4,4,2,741,21,16,1.8312368960
parent_subset_uniform,sym_branch,4,12,16,1,2,0,1,4,26,4,4,1,1211,24,19,1.6354633478
parent_subset_uniform,sym_branch,4,13,17,1,2,0,1,4,26,4,4,1,1382,30,21,1.6354633478
parent_subset_uniform,sym_branch,4,14,18,2,1,0,2,5,24,3,3,2,1566,38,23,1.8312368960
parent_subset_uniform,sym_branch,4,15,19,2,2,1,0,5,1,4,4,2,2039,44,24,1.8312368960
parent_subset_uniform,sym_branch,4,16,20,1,2,0,1,4,26,3,3,1,2418,52,29,1.6354633478
parent_subset_uniform,sym_branch,4,17,21,1,2,1,0,4,2,4,4,1,2959,80,31,1.6354633478
parent_subset_uniform,sym_branch,4,18,22,1,2,1,0,4,2,4,4,1,3497,106,35,1.6354633478
parent_subset_uniform,sym_branch,4,19,23,2,2,1,2,7,17,4,4,2,4070,139,35,2.1488813703
parent_subset_uniform,sym_branch,4,20,24,2,1,0,2,5,24,4,4,2,4684,169,37,1.8312368960
parent_subset_uniform,sym_branch,4,21,25,1,2,0,1,4,26,3,3,1,6631,222,47,1.6354633478
parent_subset_uniform,sym_branch,4,22,26,2,2,1,1,6,9,4,4,2,7578,324,48,2.0000000000
parent_subset_uniform,sym_branch,4,23,27,2,2,0,1,5,25,4,4,2,7578,324,48,1.8312368960
parent_subset_uniform,sym_branch,4,24,28,3,2,0,1,6,24,4,4,3,9399,446,64,2.0000000000
parent_subset_uniform,sym_branch,4,25,29,2,3,1,0,6,10,4,4,2,10529,517,70,2.0000000000
parent_subset_uniform,sym_branch,5,1,5,1,2,0,0,3,18,2,2,1,5,2,2,1.4006773518
parent_subset_uniform,sym_branch,5,2,6,1,2,0,0,3,18,1,1,1,5,2,2,1.4006773518
parent_subset_uniform,sym_branch,5,3,7,3,0,0,1,4,6,4,4,3,9,3,3,1.6354633478
parent_subset_uniform,sym_branch,5,4,8,1,3,0,0,4,27,4,4,1,51,4,4,1.6354633478
parent_subset_uniform,sym_branch,5,5,9,1,3,0,0,4,27,1,1,1,51,4,4,1.6354633478
parent_subset_uniform,sym_branch,5,6,10,1,2,0,0,3,18,2,2,1,80,5,5,1.4006773518
parent_subset_uniform,sym_branch,5,7,11,3,0,0,1,4,6,4,4,3,122,10,7,1.6354633478
parent_subset_uniform,sym_branch,5,8,12,1,3,0,0,4,27,4,4,1,260,14,8,1.6354633478
parent_subset_uniform,sym_branch,5,9,13,2,3,0,0,5,26,4,4,2,381,22,10,1.8312368960
parent_subset_uniform,sym_branch,5,10,14,2,0,1,3,6,7,2,2,2,519,25,11,2.0000000000
parent_subset_uniform,sym_branch,5,11,15,1,3,0,0,4,27,3,3,1,897,33,19,1.6354633478
parent_subset_uniform,sym_branch,5,12,16,2,3,0,0,5,26,4,4,2,1213,58,22,1.8312368960
parent_subset_uniform,sym_branch,5,13,17,1,2,0,1,4,26,3,3,1,1503,69,24,1.6354633478
parent_subset_uniform,sym_branch,5,14,18,2,3,0,0,5,26,4,4,2,1503,69,24,1.8312368960
parent_subset_uniform,sym_branch,5,15,19,2,2,1,1,6,9,4,4,2,1822,90,26,2.0000000000
parent_subset_uniform,sym_branch,5,16,20,3,2,1,1,7,8,4,4,3,2430,128,31,2.1488813703
parent_subset_uniform,sym_branch,5,17,21,2,2,1,1,6,9,4,4,2,3284,138,37,2.0000000000
parent_subset_uniform,sym_branch,5,18,22,2,2,1,1,6,9,4,4,2,4029,179,43,2.0000000000
parent_subset_uniform,sym_branch,5,19,23,1,3,2,1,7,3,3,3,1,4581,201,44,2.1488813703
parent_subset_uniform,sym_branch,5,20,24,3,2,1,2,8,16,4,4,3,4852,224,48,2.2824720047
parent_subset_uniform,sym_branch,5,21,25,2,2,1,1,6,9,3,3,2,6666,250,53,2.0000000000
parent_subset_uniform,sym_branch,5,22,26,3,2,1,1,7,8,4,4,3,6666,250,53,2.1488813703
parent_subset_uniform,sym_branch,5,23,27,2,2,0,0,4,17,4,4,2,8631,323,64,1.6354633478
parent_subset_uniform,sym_branch,5,24,28,2,3,2,1,8,2,4,4,2,10059,419,74,2.2824720047
parent_subset_uniform,sym_branch,5,25,29,1,3,2,1,7,3,4,4,1,11229,484,81,2.1488813703
parent_subset_uniform,sym_branch,6,1,5,1,2,0,0,3,18,2,2,1,5,2,2,1.4006773518
parent_subset_uniform,sym_branch,6,2,6,1,2,0,0,3,18,3,3,1,5,2,2,1.4006773518
parent_subset_uniform,sym_branch,6,3,7,0,0,0,0,0,1,0,0,0,9,3,3,0.0000000000
parent_subset_uniform,sym_branch,6,4,8,3,0,0,1,4,6,4,4,3,14,5,5,1.6354633478
parent_subset_uniform,sym_branch,6,5,9,1,3,0,0,4,27,4,4,1,78,7,7,1.6354633478
parent_subset_uniform,sym_branch,6,6,10,2,3,0,0,5,26,4,4,2,78,7,7,1.8312368960
parent_subset_uniform,sym_branch,6,7,11,1,3,0,0,4,27,4,4,1,115,8,8,1.6354633478
parent_subset_uniform,sym_branch,6,8,12,3,1,0,1,5,15,4,4,3,198,12,11,1.8312368960
parent_subset_uniform,sym_branch,6,9,13,1,3,1,0,5,11,4,4,1,430,13,12,1.8312368960
parent_subset_uniform,sym_branch,6,10,14,2,1,1,3,7,16,4,4,2,430,13,12,2.1488813703
parent_subset_uniform,sym_branch,6,11,15,2,1,1,3,7,16,4,4,2,741,16,15,2.1488813703
parent_subset_uniform,sym_branch,6,12,16,1,2,1,1,5,10,4,4,1,1132,21,17,1.8312368960
parent_subset_uniform,sym_branch,6,13,17,1,2,1,1,5,10,1,1,1,1396,25,19,1.8312368960
parent_subset_uniform,sym_branch,6,14,18,1,2,1,1,5,10,4,4,1,1689,31,21,1.8312368960
parent_subset_uniform,sym_branch,6,15,19,1,3,1,0,5,11,4,4,1,1982,37,21,1.8312368960
parent_subset_uniform,sym_branch,6,16,20,1,2,1,1,5,10,4,4,1,2580,49,21,1.8312368960
parent_subset_uniform,sym_branch,6,17,21,2,2,0,2,6,33,3,3,2,3038,61,21,2.0000000000
parent_subset_uniform,sym_branch,6,18,22,2,2,0,2,6,33,3,3,2,3577,78,26,2.0000000000
parent_subset_uniform,sym_branch,6,19,23,2,2,1,1,6,9,4,4,2,4310,107,30,2.0000000000
parent_subset_uniform,sym_branch,6,20,24,2,1,1,2,6,8,4,4,2,5045,135,33,2.0000000000
parent_subset_uniform,sym_branch,6,21,25,2,3,1,0,6,10,4,4,2,6503,186,42,2.0000000000
parent_subset_uniform,sym_branch,6,22,26,3,2,0,1,6,24,4,4,3,7537,224,52,2.0000000000
parent_subset_uniform,sym_branch,6,23,27,1,3,1,0,5,11,4,4,1,8614,277,61,1.8312368960
parent_subset_uniform,sym_branch,6,24,28,2,2,1,0,5,1,4,4,2,10379,405,65,1.8312368960
parent_subset_uniform,sym_branch,6,25,29,3,2,0,1,6,24,4,4,3,11289,499,69,2.0000000000
parent_subset_uniform,sym_branch,7,1,5,1,2,0,0,3,18,2,2,1,5,2,2,1.4006773518
parent_subset_uniform,sym_branch,7,2,6,1,2,0,0,3,18,2,2,1,5,2,2,1.4006773518
parent_subset_uniform,sym_branch,7,3,7,3,0,0,1,4,6,4,4,3,9,3,3,1.6354633478
parent_subset_uniform,sym_branch,7,4,8,1,2,0,0,3,18,3,3,1,51,4,4,1.4006773518
parent_subset_uniform,sym_branch,7,5,9,1,3,0,0,4,27,4,4,1,85,8,5,1.6354633478
parent_subset_uniform,sym_branch,7,6,10,2,3,0,0,5,26,4,4,2,85,8,5,1.8312368960
parent_subset_uniform,sym_branch,7,7,11,2,3,0,0,5,26,3,3,2,122,9,6,1.8312368960
parent_subset_uniform,sym_branch,7,8,12,2,1,1,3,7,16,3,3,2,159,10,6,2.1488813703
parent_subset_uniform,sym_branch,7,9,13,1,2,1,1,5,10,2,2,1,391,12,8,1.8312368960
parent_subset_uniform,sym_branch,7,10,14,2,1,1,3,7,16,4,4,2,391,12,8,2.1488813703
parent_subset_uniform,sym_branch,7,11,15,1,2,1,1,5,10,3,3,1,702,16,10,1.8312368960
parent_subset_uniform,sym_branch,7,12,16,2,2,0,1,5,25,4,4,2,781,18,10,1.8312368960
parent_subset_uniform,sym_branch,7,13,17,2,3,0,0,5,26,4,4,2,1044,21,11,1.8312368960
parent_subset_uniform,sym_branch,7,14,18,1,2,1,1,5,10,4,4,1,1044,21,11,1.8312368960
parent_subset_uniform,sym_branch,7,15,19,1,2,1,1,5,10,4,4,1,1402,29,15,1.8312368960
parent_subset_uniform,sym_branch,7,16,20,1,2,1,1,5,10,4,4,1,1698,41,19,1.8312368960
parent_subset_uniform,sym_branch,7,17,21,2,2,0,1,5,25,4,4,2,2027,64,19,1.8312368960
parent_subset_uniform,sym_branch,7,18,22,1,3,0,0,4,27,4,4,1,2891,104,26,1.6354633478
parent_subset_uniform,sym_branch,7,19,23,3,2,1,2,8,16,4,4,3,3469,162,36,2.2824720047
parent_subset_uniform,sym_branch,7,20,24,2,3,2,1,8,2,4,4,2,5030,169,39,2.2824720047
parent_subset_uniform,sym_branch,7,21,25,1,3,2,1,7,3,4,4,1,5030,169,39,2.1488813703
parent_subset_uniform,sym_branch,7,22,26,2,3,0,0,5,26,4,4,2,5307,176,41,1.8312368960
parent_subset_uniform,sym_branch,7,23,27,2,2,1,2,7,17,4,4,2,6081,226,46,2.1488813703
parent_subset_uniform,sym_branch,7,24,28,1,3,2,1,7,3,4,4,1,6335,237,49,2.1488813703
parent_subset_uniform,sym_branch,7,25,29,3,2,1,1,7,8,4,4,3,6963,268,50,2.1488813703
parent_subset_uniform,sym_branch,8,1,5,1,2,0,0,3,18,2,2,1,5,2,2,1.4006773518
parent_subset_uniform,sym_branch,8,2,6,1,2,0,0,3,18,3,3,1,5,2,2,1.4006773518
parent_subset_uniform,sym_branch,8,3,7,0,0,0,0,0,1,0,0,0,9,3,3,0.0000000000
parent_subset_uniform,sym_branch,8,4,8,3,0,0,1,4,6,4,4,3,14,5,5,1.6354633478
parent_subset_uniform,sym_branch,8,5,9,1,3,0,0,4,27,3,3,1,78,7,7,1.6354633478
parent_subset_uniform,sym_branch,8,6,10,1,3,0,0,4,27,3,3,1,78,7,7,1.6354633478
parent_subset_uniform,sym_branch,8,7,11,1,3,0,0,4,27,4,4,1,115,9,9,1.6354633478
parent_subset_uniform,sym_branch,8,8,12,3,0,1,3,7,6,4,4,3,198,15,9,2.1488813703
parent_subset_uniform,sym_branch,8,9,13,1,3,0,1,5,35,4,4,1,430,17,10,1.8312368960
parent_subset_uniform,sym_branch,8,10,14,1,3,0,1,5,35,4,4,1,430,17,10,1.8312368960
parent_subset_uniform,sym_branch,8,11,15,3,0,1,3,7,6,4,4,3,509,19,10,2.1488813703
parent_subset_uniform,sym_branch,8,12,16,2,0,1,3,6,7,4,4,2,899,23,11,2.0000000000
parent_subset_uniform,sym_branch,8,13,17,1,2,0,1,4,26,4,4,1,1475,26,14,1.6354633478
parent_subset_uniform,sym_branch,8,14,18,1,3,0,1,5,35,3,3,1,1475,26,14,1.8312368960
parent_subset_uniform,sym_branch,8,15,19,1,3,0,0,4,27,4,4,1,1847,37,17,1.6354633478
parent_subset_uniform,sym_branch,8,16,20,1,2,0,1,4,26,3,3,1,2335,69,23,1.6354633478
parent_subset_uniform,sym_branch,8,17,21,2,2,0,0,4,17,3,3,2,2353,72,25,1.6354633478
parent_subset_uniform,sym_branch,8,18,22,1,2,0,1,4,26,4,4,1,2716,88,29,1.6354633478
parent_subset_uniform,sym_branch,8,19,23,2,2,0,1,5,25,4,4,2,2982,114,30,1.8312368960
parent_subset_uniform,sym_branch,8,20,24,2,2,0,1,5,25,4,4,2,3710,147,30,1.8312368960
parent_subset_uniform,sym_branch,8,21,25,2,0,1,3,6,7,3,3,2,4749,209,33,2.0000000000
parent_subset_uniform,sym_branch,8,22,26,2,2,1,2,7,17,4,4,2,5519,270,37,2.1488813703
parent_subset_uniform,sym_branch,8,23,27,2,3,0,0,5,26,4,4,2,6708,353,46,1.8312368960
parent_subset_uniform,sym_branch,8,24,28,2,2,1,2,7,17,3,3,2,7986,459,57,2.1488813703
parent_subset_uniform,sym_branch,8,25,29,3,1,0,1,5,15,4,4,3,9239,548,63,1.8312368960
parent_subset_uniform,sym_branch,9,1,5,1,2,0,0,3,18,3,3,1,5,2,2,1.4006773518
parent_subset_uniform,sym_branch,9,2,6,0,0,0,0,0,1,0,0,0,5,2,2,0.0000000000
parent_subset_uniform,sym_branch,9,3,7,2,2,0,0,4,17,4,4,2,9,3,3,1.6354633478
parent_subset_uniform,sym_branch,9,4,8,2,1,1,2,6,8,3,3,2,36,6,5,2.0000000000
parent_subset_uniform,sym_branch,9,5,9,1,2,1,1,5,10,4,4,1,100,8,7,1.8312368960
parent_subset_uniform,sym_branch,9,6,10,2,1,1,2,6,8,4,4,2,100,8,7,2.0000000000
parent_subset_uniform,sym_branch,9,7,11,2,2,0,0,4,17,2,2,2,201,12,9,1.6354633478
